Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04012248199156664,0.04477944039884317,0.03558474601052614,0.03761517256498337,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060027786934744,0.04203276430179699,0.03761516699836887,0.04155588150024414,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.042032757847162316,0.042869138941030185,0.03773438019598564,0.03833140432834625,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.038450621490560624,0.03940622492968817,0.036300976675787036,0.03821218013763428,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03821219992142065,0.03845064139779645,0.03785362040087487,0.03809206187725067,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03809206081294572,0.038212198853759004,0.03630099445581436,0.03630099445581436,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03630099113570906,0.03725659153907697,0.03630099113570906,0.037018150091171265,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.03630099171140085,0.03725659212992348,0.03307743533496161,0.034152258187532425,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03367444847811588,0.0353462917093275,0.033435088092006876,0.03486848995089531,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.03534629187827765,0.037734381668067474,0.034868490117561636,0.036778781563043594,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03737581529431457,0.03821219671154161,0.03642113045481937,0.03785361722111702,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03809204945936963,0.03821218746437502,0.03654034063220024,0.03654034063220024,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.037256599355527886,0.037495044269868646,0.03462915122334882,0.035106953233480453,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510692947321885,0.036062529430325084,0.03415224169694537,0.034749265760183334,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.0348684971745822,0.0391668758633929,0.0348684971745822,0.037734389305114746,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.038212191270807286,0.04012247969191638,0.038212191270807286,0.039884038269519806,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.040600269744321765,0.042272116256869226,0.03606253192650889,0.040122468024492264,211008000,0.0,0.0
